Country,date_data,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious_Critical,Cases_per_1M,Deaths_per_1M,TotalTests,Tests_per_1M,date_download,Continent,Population,ISO3
Romania,2020-06-17,22760,345,1451,14,16117,5192,161,1183,75,585353,30421,2020_06_18_11_00_08_GMT,Europe,19241459,ROU
Panama,2020-06-17,22597,635,470,13,13774,8353,107,5240,109,97402,22589,2020_06_18_11_00_08_GMT,North America,4311996,PAN
Bahrain,2020-06-17,19961,408,49,2,14185,5727,27,11752,29,445669,262383,2020_06_18_11_00_08_GMT,Asia,1698543,BHR
Bolivia,2020-06-17,19883,810,659,27,3752,15472,71,1704,56,50114,4295,2020_06_18_11_00_08_GMT,South America,11666702,BOL
Israel,2020-06-17,19783,288,303,1,15459,4021,36,2151,33,788870,85769,2020_06_18_11_00_08_GMT,Asia,9197590,ISR
Armenia,2020-06-17,18033,544,302,9,6814,10917,10,6086,102,87600,29564,2020_06_18_11_00_08_GMT,Asia,2963057,ARM
Nigeria,2020-06-17,17735,587,469,14,5967,11299,7,86,2,103799,504,2020_06_18_11_00_08_GMT,Africa,205906213,NGA
Japan,2020-06-17,17628,41,931,4,15850,847,70,139,7,348051,2752,2020_06_18_11_00_08_GMT,Asia,126488519,JPN
Austria,2020-06-17,17203,14,687,6,16099,417,11,1910,76,540615,60038,2020_06_18_11_00_08_GMT,Europe,9004570,AUT
Kazakhstan,2020-06-17,15542,350,97,9,9920,5525,77,828,5,1184416,63108,2020_06_18_11_00_08_GMT,Asia,18767992,KAZ
Moldova,2020-06-17,12732,478,433,10,7077,5222,417,3156,107,63328,15698,2020_06_18_11_00_08_GMT,Europe,4034258,MDA
Ghana,2020-06-17,12590,397,66,8,4410,8114,6,406,2,258010,8311,2020_06_18_11_00_08_GMT,Africa,31044696,GHA
Serbia,2020-06-17,12522,96,257,1,11511,754,17,1433,29,319581,36572,2020_06_18_11_00_08_GMT,Europe,8738450,SRB
Denmark,2020-06-17,12294,44,598,NA,11185,511,6,2123,103,840721,145165,2020_06_18_11_00_08_GMT,Europe,5791499,DNK
S. Korea,2020-06-17,12198,43,279,1,10774,1145,15,238,5,1132823,22096,2020_06_18_11_00_08_GMT,Asia,51267724,KOR
Algeria,2020-06-17,11268,121,799,11,7943,2526,41,257,18,NA,NA,2020_06_18_11_00_08_GMT,Africa,43817763,DZA
Azerbaijan,2020-06-17,10991,329,133,7,6075,4783,66,1084,13,397399,39208,2020_06_18_11_00_08_GMT,Asia,10135771,AZE
Guatemala,2020-06-17,10706,434,418,19,2096,8192,5,598,23,31427,1756,2020_06_18_11_00_08_GMT,North America,17901561,GTM
Czechia,2020-06-17,10162,51,333,2,7399,2430,12,949,31,505272,47185,2020_06_18_11_00_08_GMT,Europe,10708313,CZE
Cameroon,2020-06-17,9864,NA,276,NA,5570,4018,28,372,10,NA,NA,2020_06_18_11_00_08_GMT,Africa,26515641,CMR
Honduras,2020-06-17,9656,478,330,8,1075,8251,13,976,33,21540,2176,2020_06_18_11_00_08_GMT,North America,9898167,HND
Morocco,2020-06-17,8997,66,213,1,7993,791,7,244,6,471736,12786,2020_06_18_11_00_08_GMT,Africa,36893608,MAR
Norway,2020-06-17,8692,32,243,1,8138,311,6,1604,45,292891,54042,2020_06_18_11_00_08_GMT,Europe,5419687,NOR
Malaysia,2020-06-17,8515,10,121,NA,7873,521,4,263,4,664334,20536,2020_06_18_11_00_08_GMT,Asia,32349723,MYS
Sudan,2020-06-17,8020,280,487,10,2966,4567,NA,183,11,401,9,2020_06_18_11_00_08_GMT,Africa,43803300,SDN
Australia,2020-06-17,7370,23,102,NA,6859,409,3,289,4,1877702,73669,2020_06_18_11_00_08_GMT,Australia/Oceania,25488459,AUS
Nepal,2020-06-17,7177,586,20,1,1167,5990,NA,247,0.7,383315,13166,2020_06_18_11_00_08_GMT,Asia,29114802,NPL
Finland,2020-06-17,7117,5,326,NA,6200,591,2,1285,59,224400,40502,2020_06_18_11_00_08_GMT,Europe,5540432,FIN
Ivory Coast,2020-06-17,6063,384,48,2,2749,3266,NA,230,2,39851,1512,2020_06_18_11_00_08_GMT,Africa,26348445,CIV
Uzbekistan,2020-06-17,5682,189,19,NA,4131,1532,13,170,0.6,748555,22379,2020_06_18_11_00_08_GMT,Asia,33449735,UZB
Senegal,2020-06-17,5369,122,73,3,3606,1690,16,321,4,63862,3819,2020_06_18_11_00_08_GMT,Africa,16723391,SEN
Tajikistan,2020-06-17,5221,61,51,1,3700,1470,NA,548,5,NA,NA,2020_06_18_11_00_08_GMT,Asia,9528132,TJK
DRC,2020-06-17,5100,126,115,3,640,4345,NA,57,1,NA,NA,2020_06_18_11_00_08_GMT,Africa,89428534,COD
Guinea,2020-06-17,4668,29,26,NA,3364,1278,24,356,2,14407,1098,2020_06_18_11_00_08_GMT,Africa,13116064,GIN
Haiti,2020-06-17,4547,106,80,4,24,4443,NA,399,7,9353,821,2020_06_18_11_00_08_GMT,North America,11397117,HTI
Djibouti,2020-06-17,4545,6,43,NA,3411,1091,NA,4603,44,40855,41375,2020_06_18_11_00_08_GMT,Africa,987423,DJI
North Macedonia,2020-06-17,4482,183,210,9,1803,2469,34,2151,101,46445,22293,2020_06_18_11_00_08_GMT,Europe,2083377,MKD
Gabon,2020-06-17,4229,115,30,1,1505,2694,15,1902,13,24873,11187,2020_06_18_11_00_08_GMT,Africa,2223369,GAB
Luxembourg,2020-06-17,4085,10,110,NA,3935,40,1,6530,176,124071,198336,2020_06_18_11_00_08_GMT,Europe,625560,LUX
Hungary,2020-06-17,4078,1,567,2,2547,964,16,422,59,242139,25063,2020_06_18_11_00_08_GMT,Europe,9661121,HUN
El Salvador,2020-06-17,4066,125,79,3,2137,1850,143,627,12,130677,20150,2020_06_18_11_00_08_GMT,North America,6485052,SLV
Kenya,2020-06-17,4044,184,107,2,1353,2584,7,75,2,121956,2270,2020_06_18_11_00_08_GMT,Africa,53718978,KEN
Ethiopia,2020-06-17,3759,129,63,2,849,2847,30,33,0.5,197361,1719,2020_06_18_11_00_08_GMT,Africa,114833537,ETH
Bulgaria,2020-06-17,3542,89,184,3,1880,1478,12,510,26,110379,15882,2020_06_18_11_00_08_GMT,Europe,6949959,BGR
Venezuela,2020-06-17,3386,236,28,1,835,2523,5,119,1,1081542,38031,2020_06_18_11_00_08_GMT,South America,28438458,VEN
Greece,2020-06-17,3203,55,187,2,1374,1642,11,307,18,264930,25414,2020_06_18_11_00_08_GMT,Europe,10424594,GRC
Bosnia and Herzegovina,2020-06-17,3141,56,168,NA,2197,776,4,957,51,79079,24099,2020_06_18_11_00_08_GMT,Europe,3281423,BIH
Thailand,2020-06-17,3135,NA,58,NA,2996,81,1,45,0.8,468175,6708,2020_06_18_11_00_08_GMT,Asia,69794034,THA
Somalia,2020-06-17,2696,38,88,NA,685,1923,2,170,6,NA,NA,2020_06_18_11_00_08_GMT,Africa,15872205,SOM
CAR,2020-06-17,2564,154,18,4,402,2144,2,531,4,18921,3920,2020_06_18_11_00_08_GMT,Africa,4826268,CAF
Kyrgyzstan,2020-06-17,2562,90,30,1,1902,630,12,393,5,150612,23101,2020_06_18_11_00_08_GMT,Asia,6519760,KGZ
Mayotte,2020-06-17,2345,12,29,NA,2066,250,10,8605,106,8800,32292,2020_06_18_11_00_08_GMT,Africa,272517,MYT
Cuba,2020-06-17,2280,7,84,NA,1999,197,5,201,7,141151,12462,2020_06_18_11_00_08_GMT,North America,11326840,CUB
Croatia,2020-06-17,2258,3,107,NA,2141,10,NA,550,26,70712,17222,2020_06_18_11_00_08_GMT,Europe,4106017,HRV
Mauritania,2020-06-17,2223,166,95,2,427,1701,8,479,20,13842,2981,2020_06_18_11_00_08_GMT,Africa,4643974,MRT
Maldives,2020-06-17,2120,26,8,NA,1677,435,9,3925,15,35533,65784,2020_06_18_11_00_08_GMT,Asia,540146,MDV
Estonia,2020-06-17,1977,2,69,NA,1743,165,NA,1490,52,99000,74632,2020_06_18_11_00_08_GMT,Europe,1326506,EST
Sri Lanka,2020-06-17,1924,9,11,NA,1397,516,1,90,0.5,90010,4204,2020_06_18_11_00_08_GMT,Asia,21410125,LKA
Mali,2020-06-17,1890,5,107,3,1168,615,NA,93,5,9873,488,2020_06_18_11_00_08_GMT,Africa,20222892,MLI
Costa Rica,2020-06-17,1871,75,12,NA,899,960,3,367,2,33282,6536,2020_06_18_11_00_08_GMT,North America,5092382,CRI
Nicaragua,2020-06-17,1823,NA,64,NA,1238,521,NA,275,10,NA,NA,2020_06_18_11_00_08_GMT,North America,6621498,NIC
Iceland,2020-06-17,1815,3,10,NA,1797,8,NA,5320,29,65101,190821,2020_06_18_11_00_08_GMT,Europe,341163,ISL
South Sudan,2020-06-17,1813,37,31,1,89,1693,2,162,3,3356,300,2020_06_18_11_00_08_GMT,Africa,11188649,SSD
Lithuania,2020-06-17,1778,2,76,NA,1447,255,16,653,28,375572,137912,2020_06_18_11_00_08_GMT,Europe,2723271,LTU
Albania,2020-06-17,1722,50,38,1,1077,607,9,598,13,19266,6694,2020_06_18_11_00_08_GMT,Europe,2877898,ALB
Equatorial Guinea,2020-06-17,1664,358,32,20,515,1117,NA,1188,23,16000,11423,2020_06_18_11_00_08_GMT,Africa,1400672,GNQ
Slovakia,2020-06-17,1561,9,28,NA,1437,96,NA,286,5,198780,36410,2020_06_18_11_00_08_GMT,Europe,5459555,SVK
French Guiana,2020-06-17,1554,133,5,NA,663,886,13,5209,17,277,929,2020_06_18_11_00_08_GMT,South America,298324,GUF
New Zealand,2020-06-17,1506,NA,22,NA,1482,2,NA,301,4,316251,63224,2020_06_18_11_00_08_GMT,Australia/Oceania,5002100,NZL
Slovenia,2020-06-17,1503,4,109,NA,1359,35,1,723,52,90519,43541,2020_06_18_11_00_08_GMT,Europe,2078929,SVN
Guinea-Bissau,2020-06-17,1492,NA,15,NA,153,1324,5,759,8,1500,763,2020_06_18_11_00_08_GMT,Africa,1965906,GNB
Lebanon,2020-06-17,1489,16,32,NA,907,550,7,218,5,109707,16071,2020_06_18_11_00_08_GMT,Asia,6826375,LBN
Zambia,2020-06-17,1412,7,11,NA,1142,259,1,77,0.6,45248,2465,2020_06_18_11_00_08_GMT,Africa,18359521,ZMB
Madagascar,2020-06-17,1378,61,12,NA,450,916,8,50,0.4,16402,593,2020_06_18_11_00_08_GMT,Africa,27658140,MDG
Paraguay,2020-06-17,1308,5,13,1,711,584,1,183,2,51178,7179,2020_06_18_11_00_08_GMT,South America,7129123,PRY
Sierra Leone,2020-06-17,1249,24,51,NA,707,491,NA,157,6,NA,NA,2020_06_18_11_00_08_GMT,Africa,7969966,SLE
Tunisia,2020-06-17,1128,3,50,1,1004,74,NA,95,4,62922,5326,2020_06_18_11_00_08_GMT,Africa,11813917,TUN
Hong Kong,2020-06-17,1121,8,4,NA,1071,46,3,150,0.5,275293,36731,2020_06_18_11_00_08_GMT,Asia,7494743,HKG
Latvia,2020-06-17,1104,6,30,2,875,199,1,585,16,131646,69773,2020_06_18_11_00_08_GMT,Europe,1886766,LVA
Niger,2020-06-17,1020,4,67,1,893,60,NA,42,3,6367,264,2020_06_18_11_00_08_GMT,Africa,24160996,NER
Jordan,2020-06-17,987,6,9,NA,693,285,3,97,0.9,302502,29659,2020_06_18_11_00_08_GMT,Asia,10199311,JOR
Cyprus,2020-06-17,985,NA,18,NA,816,151,4,816,15,144122,119401,2020_06_18_11_00_08_GMT,Asia,1207039,CYP
Yemen,2020-06-17,902,17,244,30,271,387,NA,30,8,120,4,2020_06_18_11_00_08_GMT,Asia,29796949,YEM
Burkina Faso,2020-06-17,899,4,53,NA,809,37,NA,43,3,NA,NA,2020_06_18_11_00_08_GMT,Africa,20876257,BFA
Georgia,2020-06-17,888,9,14,NA,731,143,6,223,4,78158,19591,2020_06_18_11_00_08_GMT,Asia,3989410,GEO
Congo,2020-06-17,883,NA,27,NA,391,465,NA,160,5,NA,NA,2020_06_18_11_00_08_GMT,Africa,5511896,COG
Chad,2020-06-17,854,1,74,NA,721,59,NA,52,5,NA,NA,2020_06_18_11_00_08_GMT,Africa,16403314,TCD
Andorra,2020-06-17,854,NA,52,NA,791,11,8,11053,673,3750,48537,2020_06_18_11_00_08_GMT,Europe,77261,AND
Uruguay,2020-06-17,849,NA,24,NA,810,15,4,244,7,544866,156872,2020_06_18_11_00_08_GMT,South America,3473316,URY
Cabo Verde,2020-06-17,792,11,7,NA,377,408,NA,1425,13,1307,2352,2020_06_18_11_00_08_GMT,Africa,555756,CPV
Uganda,2020-06-17,732,8,NA,NA,420,312,NA,16,NA,153180,3354,2020_06_18_11_00_08_GMT,Africa,45669557,UGA
San Marino,2020-06-17,696,2,42,NA,591,63,NA,20513,1238,5433,160129,2020_06_18_11_00_08_GMT,Europe,33929,SMR
Sao Tome and Principe,2020-06-17,683,12,12,NA,188,483,NA,3119,55,1539,7028,2020_06_18_11_00_08_GMT,Africa,218987,STP
Malta,2020-06-17,662,6,9,NA,610,43,1,1499,20,84964,192443,2020_06_18_11_00_08_GMT,Europe,441503,MLT
Mozambique,2020-06-17,651,13,4,NA,160,487,NA,21,0.1,20263,649,2020_06_18_11_00_08_GMT,Africa,31213872,MOZ
Rwanda,2020-06-17,639,3,2,NA,347,290,NA,49,0.2,99309,7676,2020_06_18_11_00_08_GMT,Africa,12937552,RWA
Jamaica,2020-06-17,621,NA,10,NA,449,162,2,210,3,16947,5724,2020_06_18_11_00_08_GMT,North America,2960716,JAM
Benin,2020-06-17,572,40,9,NA,237,326,2,47,0.7,46622,3850,2020_06_18_11_00_08_GMT,Africa,12108449,BEN
Malawi,2020-06-17,572,8,6,NA,73,493,4,30,0.3,8904,466,2020_06_18_11_00_08_GMT,Africa,19107085,MWI
Channel Islands,2020-06-17,570,2,48,NA,512,10,NA,3280,276,10255,59004,2020_06_18_11_00_08_GMT,Europe,173803,Channel Islands
Eswatini,2020-06-17,563,43,4,NA,262,297,5,485,3,6551,5649,2020_06_18_11_00_08_GMT,Africa,1159708,SWZ
Palestine,2020-06-17,555,41,3,NA,415,137,NA,109,0.6,44876,8806,2020_06_18_11_00_08_GMT,Asia,5096097,PSE
Togo,2020-06-17,544,7,13,NA,353,178,2,66,2,26444,3198,2020_06_18_11_00_08_GMT,Africa,8270004,TGO
Liberia,2020-06-17,516,7,33,NA,240,243,NA,102,7,NA,NA,2020_06_18_11_00_08_GMT,Africa,5052335,LBR
Tanzania,2020-06-17,509,NA,21,NA,183,305,7,9,0.4,NA,NA,2020_06_18_11_00_08_GMT,Africa,59653018,TZA
Libya,2020-06-17,500,16,10,NA,78,412,NA,73,1,16409,2389,2020_06_18_11_00_08_GMT,Africa,6867586,LBY
Réunion,2020-06-17,497,2,1,NA,460,36,2,555,1,17200,19216,2020_06_18_11_00_08_GMT,Africa,895080,REU
Taiwan,2020-06-17,445,NA,7,NA,434,4,NA,19,0.3,74699,3137,2020_06_18_11_00_08_GMT,Asia,23815327,TWN
Zimbabwe,2020-06-17,401,10,4,NA,63,334,NA,27,0.3,52905,3562,2020_06_18_11_00_08_GMT,Africa,14854233,ZWE
Mauritius,2020-06-17,337,NA,10,NA,325,2,NA,265,8,137789,108350,2020_06_18_11_00_08_GMT,Africa,1271697,MUS
Isle of Man,2020-06-17,336,NA,24,NA,312,0,NA,3952,282,5726,67351,2020_06_18_11_00_08_GMT,Europe,85017,IMN
Vietnam,2020-06-17,335,1,NA,NA,325,10,1,3,NA,275000,2826,2020_06_18_11_00_08_GMT,Asia,97305946,VNM
Montenegro,2020-06-17,333,7,9,NA,315,9,NA,530,14,13186,20995,2020_06_18_11_00_08_GMT,Europe,628063,MNE
Myanmar,2020-06-17,262,NA,6,NA,185,71,NA,5,0.1,55413,1019,2020_06_18_11_00_08_GMT,Asia,54396641,MMR
Suriname,2020-06-17,261,25,6,NA,48,207,2,445,10,1165,1987,2020_06_18_11_00_08_GMT,South America,586436,SUR
Martinique,2020-06-17,202,NA,14,NA,98,90,NA,538,37,NA,NA,2020_06_18_11_00_08_GMT,North America,375274,MTQ
Comoros,2020-06-17,197,NA,3,NA,127,67,NA,227,3,NA,NA,2020_06_18_11_00_08_GMT,Africa,868790,COM
Mongolia,2020-06-17,197,NA,NA,NA,111,86,8,60,NA,18886,5765,2020_06_18_11_00_08_GMT,Asia,3276126,MNG
Cayman Islands,2020-06-17,193,NA,1,NA,132,60,NA,2938,15,18605,283216,2020_06_18_11_00_08_GMT,North America,65692,CYM
Faeroe Islands,2020-06-17,187,NA,NA,NA,187,0,NA,3827,NA,11388,233088,2020_06_18_11_00_08_GMT,Europe,48857,FRO
Syria,2020-06-17,178,1,7,1,78,93,NA,10,0.4,NA,NA,2020_06_18_11_00_08_GMT,Asia,17481354,SYR
Gibraltar,2020-06-17,176,NA,NA,NA,176,0,NA,5224,NA,10428,309519,2020_06_18_11_00_08_GMT,Europe,33691,GIB
Guadeloupe,2020-06-17,171,NA,14,NA,157,0,NA,427,35,5691,14223,2020_06_18_11_00_08_GMT,North America,400122,GLP
Guyana,2020-06-17,171,NA,12,NA,102,57,1,217,15,2006,2551,2020_06_18_11_00_08_GMT,South America,786419,GUY
Angola,2020-06-17,155,7,7,1,64,84,1,5,0.2,10000,305,2020_06_18_11_00_08_GMT,Africa,32815977,AGO
Bermuda,2020-06-17,144,NA,9,NA,128,7,2,2312,144,9370,150438,2020_06_18_11_00_08_GMT,North America,62285,BMU
Brunei,2020-06-17,141,NA,3,NA,138,0,1,322,7,25600,58538,2020_06_18_11_00_08_GMT,Asia,437322,BRN
Eritrea,2020-06-17,131,10,NA,NA,39,92,NA,37,NA,NA,NA,2020_06_18_11_00_08_GMT,Africa,3544468,ERI
Cambodia,2020-06-17,128,NA,NA,NA,126,2,1,8,NA,28524,1707,2020_06_18_11_00_08_GMT,Asia,16709758,KHM
Trinidad and Tobago,2020-06-17,123,NA,8,NA,109,6,NA,88,6,4111,2938,2020_06_18_11_00_08_GMT,North America,1399333,TTO
Bahamas,2020-06-17,104,NA,11,NA,72,21,1,265,28,2261,5752,2020_06_18_11_00_08_GMT,North America,393103,BHS
Burundi,2020-06-17,104,NA,1,NA,75,28,NA,9,0.08,382,32,2020_06_18_11_00_08_GMT,Africa,11873626,BDI
Aruba,2020-06-17,101,NA,3,NA,98,0,NA,946,28,2233,20918,2020_06_18_11_00_08_GMT,North America,106750,ABW
Monaco,2020-06-17,99,NA,4,NA,94,1,NA,2523,102,16200,412928,2020_06_18_11_00_08_GMT,Europe,39232,MCO
Barbados,2020-06-17,97,NA,7,NA,85,5,1,338,24,6960,24220,2020_06_18_11_00_08_GMT,North America,287363,BRB
Liechtenstein,2020-06-17,82,NA,1,NA,55,26,NA,2151,26,900,23607,2020_06_18_11_00_08_GMT,Europe,38124,LIE
Botswana,2020-06-17,79,19,1,NA,25,53,1,34,0.4,26800,11406,2020_06_18_11_00_08_GMT,Africa,2349577,BWA
Sint Maarten,2020-06-17,77,NA,15,NA,62,0,NA,1797,350,477,11130,2020_06_18_11_00_08_GMT,North America,42857,SXM
Bhutan,2020-06-17,67,NA,NA,NA,24,43,NA,87,NA,21790,28252,2020_06_18_11_00_08_GMT,Asia,771283,BTN
French Polynesia,2020-06-17,60,NA,NA,NA,60,0,NA,214,NA,4578,16301,2020_06_18_11_00_08_GMT,Australia/Oceania,280850,PYF
Macao,2020-06-17,45,NA,NA,NA,45,0,NA,69,NA,NA,NA,2020_06_18_11_00_08_GMT,Asia,648984,MAC
Saint Martin,2020-06-17,42,NA,3,NA,36,3,1,1087,78,685,17728,2020_06_18_11_00_08_GMT,North America,38639,MAF
Namibia,2020-06-17,36,2,NA,NA,19,17,1,14,NA,5919,2331,2020_06_18_11_00_08_GMT,Africa,2538970,NAM
Gambia,2020-06-17,34,NA,1,NA,24,9,NA,14,0.4,1970,816,2020_06_18_11_00_08_GMT,Africa,2413443,GMB
St. Vincent Grenadines,2020-06-17,29,NA,NA,NA,25,4,NA,261,NA,731,6590,2020_06_18_11_00_08_GMT,North America,110928,VCT
Antigua and Barbuda,2020-06-17,26,NA,3,NA,22,1,1,266,31,489,4995,2020_06_18_11_00_08_GMT,North America,97899,ATG
Timor-Leste,2020-06-17,24,NA,NA,NA,24,0,NA,18,NA,1568,1190,2020_06_18_11_00_08_GMT,Asia,1317376,TLS
Curaçao,2020-06-17,23,NA,1,NA,19,3,NA,140,6,1080,6583,2020_06_18_11_00_08_GMT,North America,164070,CUW
Grenada,2020-06-17,23,NA,NA,NA,22,1,1,204,NA,4130,36709,2020_06_18_11_00_08_GMT,North America,112505,GRD
Belize,2020-06-17,22,1,2,NA,16,4,NA,55,5,1957,4925,2020_06_18_11_00_08_GMT,North America,397324,BLZ
New Caledonia,2020-06-17,21,NA,NA,NA,21,0,NA,74,NA,7788,27288,2020_06_18_11_00_08_GMT,Australia/Oceania,285395,NCL
Laos,2020-06-17,19,NA,NA,NA,19,0,NA,3,NA,11249,1547,2020_06_18_11_00_08_GMT,Asia,7271322,LAO
Saint Lucia,2020-06-17,19,NA,NA,NA,18,1,NA,103,NA,1356,7386,2020_06_18_11_00_08_GMT,North America,183598,LCA
Dominica,2020-06-17,18,NA,NA,NA,16,2,NA,250,NA,534,7419,2020_06_18_11_00_08_GMT,North America,71980,DMA
Fiji,2020-06-17,18,NA,NA,NA,18,0,NA,20,NA,2431,2713,2020_06_18_11_00_08_GMT,Australia/Oceania,896209,FJI
Saint Kitts and Nevis,2020-06-17,15,NA,NA,NA,15,0,NA,282,NA,417,7841,2020_06_18_11_00_08_GMT,North America,53185,KNA
Falkland Islands,2020-06-17,13,NA,NA,NA,13,0,NA,3741,NA,671,193094,2020_06_18_11_00_08_GMT,South America,3475,FLK
Greenland,2020-06-17,13,NA,NA,NA,13,0,NA,229,NA,2723,47968,2020_06_18_11_00_08_GMT,North America,56767,GRL
Turks and Caicos,2020-06-17,12,NA,1,NA,11,0,NA,310,26,245,6331,2020_06_18_11_00_08_GMT,North America,38696,TCA
Vatican City,2020-06-17,12,NA,NA,NA,12,0,NA,14981,NA,NA,NA,2020_06_18_11_00_08_GMT,Europe,801,Vatican
Montserrat,2020-06-17,11,NA,1,NA,10,0,NA,2204,200,61,12220,2020_06_18_11_00_08_GMT,North America,4992,MSR
Seychelles,2020-06-17,11,NA,NA,NA,11,0,NA,112,NA,NA,NA,2020_06_18_11_00_08_GMT,Africa,98325,SYC
Western Sahara,2020-06-17,9,NA,1,NA,8,0,NA,15,2,NA,NA,2020_06_18_11_00_08_GMT,Africa,596670,ESH
British Virgin Islands,2020-06-17,8,NA,1,NA,7,0,NA,265,33,212,7014,2020_06_18_11_00_08_GMT,North America,30224,VGB
Papua New Guinea,2020-06-17,8,NA,NA,NA,8,0,NA,0.9,NA,5281,591,2020_06_18_11_00_08_GMT,Australia/Oceania,8939820,PNG
Caribbean Netherlands,2020-06-17,7,NA,NA,NA,7,0,NA,267,NA,424,16175,2020_06_18_11_00_08_GMT,North America,26214,BES
St. Barth,2020-06-17,6,NA,NA,NA,6,0,NA,608,NA,152,15391,2020_06_18_11_00_08_GMT,North America,9876,BLM
Lesotho,2020-06-17,4,NA,NA,NA,2,2,NA,2,NA,1515,707,2020_06_18_11_00_08_GMT,Africa,2141626,LSO
Anguilla,2020-06-17,3,NA,NA,NA,3,0,NA,200,NA,93,6201,2020_06_18_11_00_08_GMT,North America,14998,AIA
Saint Pierre Miquelon,2020-06-17,1,NA,NA,NA,1,0,NA,173,NA,NA,NA,2020_06_18_11_00_08_GMT,North America,5795,SPM
China,2020-06-18,83293,28,4634,NA,78394,265,7,58,3,NA,NA,2020_06_19_11_00_04_GMT,Asia,1439323776,CHN
USA,2020-06-18,2263651,27924,120688,747,930994,1211969,16503,6840,365,26723179,80750,2020_06_19_11_00_04_GMT,North America,330938757,USA
Brazil,2020-06-18,983359,23050,47869,1204,503507,431983,8318,4627,225,1761482,8289,2020_06_19_11_00_04_GMT,South America,212508714,BRA
Russia,2020-06-18,561091,7790,7660,182,313963,239468,2300,3845,52,15679724,107445,2020_06_19_11_00_04_GMT,Europe,145932574,RUS
India,2020-06-18,381091,13827,12604,342,205182,163305,8944,276,9,6249668,4530,2020_06_19_11_00_04_GMT,Asia,1379530022,IND
UK,2020-06-18,300469,1218,42288,135,NA,NA,379,4427,623,7259555,106956,2020_06_19_11_00_04_GMT,Europe,67874383,GBR
Spain,2020-06-18,292348,585,27136,NA,NA,NA,617,6253,580,4826516,103232,2020_06_19_11_00_04_GMT,Europe,46754232,ESP
Peru,2020-06-18,244388,3480,7461,204,131190,105737,1130,7416,226,1439767,43689,2020_06_19_11_00_04_GMT,South America,32954812,PER
Italy,2020-06-18,238159,331,34514,66,180544,23101,168,3939,571,4831562,79908,2020_06_19_11_00_04_GMT,Europe,60464423,ITA
Chile,2020-06-18,225103,4475,3841,226,186441,34821,1845,11779,201,903166,47260,2020_06_19_11_00_04_GMT,South America,19110570,CHL
Iran,2020-06-18,197647,2596,9272,87,156991,31384,2795,2354,110,1344599,16016,2020_06_19_11_00_04_GMT,Asia,83953697,IRN
Germany,2020-06-18,190126,622,8946,19,174100,7080,396,2269,107,5029696,60038,2020_06_19_11_00_04_GMT,Europe,83775487,DEU
Turkey,2020-06-18,184031,1304,4882,21,156022,23127,755,2183,58,2822316,33477,2020_06_19_11_00_04_GMT,Asia,84306899,TUR
Pakistan,2020-06-18,160118,5358,3093,118,59215,97810,111,725,14,982012,4449,2020_06_19_11_00_04_GMT,Asia,220720675,PAK
Mexico,2020-06-18,159793,4930,19080,770,119355,21358,378,1240,148,441670,3427,2020_06_19_11_00_04_GMT,North America,128884917,MEX
France,2020-06-18,158641,467,29603,28,73887,55151,752,2431,454,1384633,21214,2020_06_19_11_00_04_GMT,Europe,65269025,FRA
Saudi Arabia,2020-06-18,145991,4757,1139,48,93915,50937,1877,4196,33,1198273,34440,2020_06_19_11_00_04_GMT,Asia,34793283,SAU
Bangladesh,2020-06-18,102292,3803,1343,38,40164,60785,1,621,8,570503,3465,2020_06_19_11_00_04_GMT,Asia,164631906,BGD
Canada,2020-06-18,100220,367,8300,46,62496,29424,1990,2656,220,2295440,60837,2020_06_19_11_00_04_GMT,North America,37730767,CAN
Qatar,2020-06-18,84441,1267,86,4,63642,20713,230,30074,31,309670,110289,2020_06_19_11_00_04_GMT,Asia,2807805,QAT
South Africa,2020-06-18,83890,3478,1737,63,44920,37233,208,1415,29,1228098,20716,2020_06_19_11_00_04_GMT,Africa,59281463,ZAF
Belgium,2020-06-18,60348,104,9683,8,16724,33941,60,5208,836,1056075,91135,2020_06_19_11_00_04_GMT,Europe,11588002,BEL
Colombia,2020-06-18,60217,3171,1950,86,22680,35587,335,1184,38,550611,10825,2020_06_19_11_00_04_GMT,South America,50863696,COL
Belarus,2020-06-18,56657,625,331,7,34023,22303,92,5996,35,800435,84707,2020_06_19_11_00_04_GMT,Europe,9449416,BLR
Sweden,2020-06-18,56043,1481,5053,12,NA,NA,272,5550,500,385659,38195,2020_06_19_11_00_04_GMT,Europe,10097180,SWE
Egypt,2020-06-18,50437,1218,1938,88,13528,34971,41,493,19,135000,1320,2020_06_19_11_00_04_GMT,Africa,102257731,EGY
Netherlands,2020-06-18,49319,115,6078,4,NA,NA,67,2878,355,505370,29496,2020_06_19_11_00_04_GMT,Europe,17133694,NLD
Ecuador,2020-06-18,49097,607,4087,80,24123,20887,230,2784,232,137060,7773,2020_06_19_11_00_04_GMT,South America,17632936,ECU
UAE,2020-06-18,43752,388,298,3,30241,13213,1,4426,30,3000000,303457,2020_06_19_11_00_04_GMT,Asia,9886084,ARE
Indonesia,2020-06-18,42762,1331,2339,63,16798,23625,NA,156,9,580522,2123,2020_06_19_11_00_04_GMT,Asia,273421374,IDN
